Order Date,Year,Month,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Customer Name,Segment
2017-08-17,2017,8,West,Office Supplies,Envelopes,Staple envelope,23.36,2,0.0,11.68,0.5,Rick Wilson,Corporate
2017-08-17,2017,8,West,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997,0.125,Rick Wilson,Corporate
2017-08-17,2017,8,West,Office Supplies,Paper,Xerox 1962,8.56,2,0.0,3.852,0.44999999999999996,Rick Wilson,Corporate
2017-08-17,2017,8,West,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,3,0.2,4.872,0.35,Rick Wilson,Corporate
2017-08-17,2017,8,West,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,9,0.0,654.7554,0.26,Rick Wilson,Corporate
2017-08-17,2017,8,West,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,3,0.0,140.5482,0.26,Rick Wilson,Corporate
2017-08-17,2017,8,West,Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.056,8,0.2,77.3696,0.35000000000000003,Rick Wilson,Corporate
2016-12-14,2016,12,West,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,-0.11249999999999999,David Smith,Corporate
2016-12-14,2016,12,West,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8,10,0.0,35.048,0.26,David Smith,Corporate
2017-12-25,2017,12,Central,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,39.582,9,0.8,-59.373,-1.5,Guy Armstrong,Consumer
2017-12-25,2017,12,Central,Office Supplies,Supplies,Staple remover,44.688,7,0.2,5.0274,0.1125,Guy Armstrong,Consumer
2017-12-25,2017,12,Central,Office Supplies,Art,Newell 34,31.744,2,0.2,2.3808,0.075,Guy Armstrong,Consumer
2017-12-25,2017,12,Central,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,5,0.8,-65.568,-1.6,Guy Armstrong,Consumer
2017-12-25,2017,12,Central,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.168,3,0.8,-5.0688,-1.6,Guy Armstrong,Consumer
2014-03-01,2014,3,Central,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,18.84,5,0.2,-3.5325,-0.1875,Shahid Collister,Consumer
2014-03-01,2014,3,Central,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.25,6,0.3,0.0,0.0,Shahid Collister,Consumer
2014-03-01,2014,3,Central,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,6,0.6,-34.9536,-0.55,Shahid Collister,Consumer
2014-03-01,2014,3,Central,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,3,0.2,-22.6716,-0.17500000000000002,Shahid Collister,Consumer
2015-11-19,2015,11,East,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984,2,0.2,2.244,0.37500000000000006,Katherine Ducich,Consumer
2015-11-19,2015,11,East,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,861.76,4,0.0,249.9104,0.29000000000000004,Katherine Ducich,Consumer
2014-04-01,2014,4,East,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,0.0,2.6784,0.04,Katharine Harms,Corporate
2014-04-01,2014,4,East,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,0.0,3.0576,0.48999999999999994,Katharine Harms,Corporate
2017-10-05,2017,10,West,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,0.2,-59.8356,-0.13749999999999998,Greg Guthrie,Corporate
2017-10-05,2017,10,West,Office Supplies,Fasteners,Staples,14.9,5,0.0,6.854,0.46,Greg Guthrie,Corporate
2017-10-05,2017,10,West,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8,4,0.0,4.108,0.25999999999999995,Greg Guthrie,Corporate
2017-10-05,2017,10,West,Furniture,Furnishings,DAX Clear Channel Poster Frame,72.9,5,0.0,26.973,0.36999999999999994,Greg Guthrie,Corporate
2017-10-05,2017,10,West,Furniture,Tables,KI Adjustable-Height Table,206.352,3,0.2,5.1588,0.025,Greg Guthrie,Corporate
2017-10-05,2017,10,West,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992,1,0.2,2.6973,0.33749999999999997,Greg Guthrie,Corporate
2017-11-18,2017,11,South,Office Supplies,Storage,Tennsco Commercial Shelving,81.36,5,0.2,-19.323,-0.23750000000000002,Jim Sink,Corporate
2017-11-18,2017,11,South,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,8,0.7,-16.1856,-0.8,Jim Sink,Corporate
2017-11-18,2017,11,South,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.056,4,0.2,48.632,0.125,Jim Sink,Corporate
2017-11-18,2017,11,South,Office Supplies,Paper,Xerox 221,20.736,4,0.2,7.2576,0.35,Jim Sink,Corporate
2017-11-18,2017,11,South,Office Supplies,Paper,Xerox 211,41.472,8,0.2,14.5152,0.35,Jim Sink,Corporate
2015-03-23,2015,3,West,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,0.0,16.68,0.5,Bart Pistole,Corporate
2016-10-10,2016,10,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,3,0.7,-190.8522,-2.1,Corey Catlett,Corporate
2016-10-10,2016,10,West,Technology,Phones,iOttie HLCRIO102 Car Mount,15.992,1,0.2,-2.9985,-0.18749999999999997,Corey Catlett,Corporate
2016-10-10,2016,10,West,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",120.784,1,0.2,13.5882,0.1125,Corey Catlett,Corporate
2015-08-16,2015,8,East,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,519.792,4,0.4,-112.6216,-0.21666666666666665,Sung Pak,Corporate
2015-08-16,2015,8,East,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31.176,3,0.2,-5.4558,-0.17500000000000002,Sung Pak,Corporate
2015-08-16,2015,8,East,Office Supplies,Paper,Xerox 227,10.368,2,0.2,3.6288,0.35,Sung Pak,Corporate
2015-08-16,2015,8,East,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.724,2,0.7,-1.9068,-0.7,Sung Pak,Corporate
2015-08-16,2015,8,East,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,3,0.2,0.0,0.0,Sung Pak,Corporate
2015-08-16,2015,8,East,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3,0.7,-2.7588,-0.7333333333333333,Sung Pak,Corporate
2015-08-16,2015,8,East,Office Supplies,Paper,Xerox 199,10.272,3,0.2,3.21,0.3125,Sung Pak,Corporate
2014-05-31,2014,5,South,Technology,Phones,Samsung Galaxy Note 3,659.97,3,0.0,197.991,0.3,Jim Karlsson,Consumer
2014-05-31,2014,5,South,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73,3,0.0,32.9817,0.29,Jim Karlsson,Consumer
2015-08-27,2015,8,West,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,1,0.2,1.6588,0.325,Chad Cunningham,Home Office
2014-01-03,2014,1,Central,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448,2,0.2,5.5512,0.33749999999999997,Darren Powers,Consumer
2014-09-10,2014,9,East,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,0.0,22.1184,0.27,Sandra Flanagan,Consumer
2014-09-10,2014,9,East,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",254.9,5,0.0,76.47,0.3,Sandra Flanagan,Consumer
2017-01-22,2017,1,Central,Office Supplies,Fasteners,Staples,15.12,5,0.2,4.914,0.325,Edward Hooks,Corporate
2017-01-22,2017,1,Central,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856,0.1125,Edward Hooks,Corporate
2016-04-21,2016,4,West,Office Supplies,Binders,Round Ring Binders,8.32,5,0.2,2.808,0.33749999999999997,Duane Noonan,Consumer
2016-07-20,2016,7,East,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5,0.0,43.176,0.48,Pauline Johnson,Consumer
2016-08-23,2016,8,Central,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.2,4,0.0,11.592,0.46,Matt Abelman,Home Office
2016-08-23,2016,8,Central,Office Supplies,Labels,Avery 515,37.59,3,0.0,17.6673,0.47,Matt Abelman,Home Office
2016-08-23,2016,8,Central,Office Supplies,Storage,Pizazz Global Quick File,14.97,1,0.0,4.1916,0.28,Matt Abelman,Home Office
2016-08-23,2016,8,Central,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2,0.0,0.891,0.45,Matt Abelman,Home Office
2016-06-14,2016,6,South,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,39.936,4,0.7,-26.624,-0.6666666666666666,Vivian Mathis,Consumer
2016-06-14,2016,6,South,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.464,2,0.2,2.308,0.125,Vivian Mathis,Consumer
2015-11-20,2015,11,West,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272,-0.7000000000000001,Michelle Moray,Consumer
2015-11-20,2015,11,West,Furniture,Bookcases,Sauder Barrister Bookcases,145.764,6,0.7,-247.7988,-1.7,Michelle Moray,Consumer
2015-11-20,2015,11,West,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.612,6,0.7,-7.3692,-0.7666666666666667,Michelle Moray,Consumer
2017-11-03,2017,11,West,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,0.0,87.89,0.44,Clay Rozendal,Home Office
2017-11-03,2017,11,West,Furniture,Tables,Chromcraft Round Conference Tables,1673.184,12,0.2,20.9148,0.0125,Clay Rozendal,Home Office
2014-05-04,2014,5,West,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,7,0.0,3.8976,0.32,Bill Shonely,Corporate
2014-05-04,2014,5,West,Office Supplies,Appliances,Holmes Odor Grabber,57.68,4,0.0,19.0344,0.33,Bill Shonely,Corporate
2015-11-08,2015,11,Central,Technology,Phones,Cisco SPA508G,263.96,4,0.0,76.5484,0.29000000000000004,Rob Dowd,Consumer
2015-12-12,2015,12,West,Technology,Accessories,Logitech Wireless Marathon Mouse M705,299.94,6,0.0,128.9742,0.43,Karen Daniels,Consumer
2015-12-12,2015,12,West,Office Supplies,Supplies,Staple remover,25.76,7,0.0,0.5152,0.019999999999999997,Karen Daniels,Consumer
2014-12-01,2014,12,East,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,271.9,2,0.0,78.851,0.29000000000000004,Anna Andreadi,Consumer
2014-12-01,2014,12,East,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84,3,0.0,15.5856,0.33999999999999997,Anna Andreadi,Consumer
2014-12-01,2014,12,East,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,0.0,3.2406,0.33,Anna Andreadi,Consumer
2016-10-07,2016,10,West,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36,12,0.0,0.9336,0.01,Mick Crebagga,Consumer
2015-11-17,2015,11,Central,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,0.0,5.4124,0.01,Anna Andreadi,Consumer
2015-11-17,2015,11,Central,Office Supplies,Paper,Easy-staple paper,106.32,3,0.0,49.9704,0.47000000000000003,Anna Andreadi,Consumer
2015-11-17,2015,11,Central,Furniture,Chairs,Hon Olson Stacker Chairs,1323.9,5,0.0,383.931,0.29,Anna Andreadi,Consumer
2014-03-17,2014,3,East,Office Supplies,Paper,Xerox 1909,126.624,6,0.2,41.1528,0.325,Quincy Jones,Corporate
2015-06-20,2015,6,West,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,125.944,7,0.2,15.743,0.125,Justin MacKendrick,Consumer
2017-05-25,2017,5,East,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,663.92,5,0.2,207.475,0.3125,Trudy Brown,Consumer
2017-05-25,2017,5,East,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,120.0,8,0.0,13.2,0.11,Trudy Brown,Consumer
2017-05-25,2017,5,East,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29,1,0.0,1.4805,0.44999999999999996,Trudy Brown,Consumer
2017-05-25,2017,5,East,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0.0,6.0288,0.32,Trudy Brown,Consumer
2014-09-09,2014,9,East,Furniture,Furnishings,Nu-Dell Executive Frame,60.672,6,0.2,12.8928,0.2125,Nicole Fjeld,Home Office
2014-09-09,2014,9,East,Office Supplies,Art,Newell 320,30.816,9,0.2,2.6964,0.08750000000000001,Nicole Fjeld,Home Office
2017-10-17,2017,10,West,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.792,1,0.2,4.6193,0.0875,Barry Französisch,Corporate
2017-11-02,2017,11,Central,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9,10,0.0,20.975,0.25,Nora Paige,Consumer
2017-11-02,2017,11,Central,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.0,5.7624,0.49000000000000005,Nora Paige,Consumer
2014-07-21,2014,7,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,4.992,3,0.8,-12.9792,-2.6,Harry Marie,Corporate
2014-07-21,2014,7,Central,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",87.92,5,0.2,29.673,0.33749999999999997,Harry Marie,Corporate
2014-07-21,2014,7,Central,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5,0.3,-93.99,-0.14285714285714285,Harry Marie,Corporate
2014-07-21,2014,7,Central,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1.044,1,0.8,-1.827,-1.75,Harry Marie,Corporate
2015-09-11,2015,9,East,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,0.0,50.5632,0.24,Don Miller,Corporate
2015-09-11,2015,9,East,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,78.8,1,0.0,1.576,0.02,Don Miller,Corporate
2015-09-11,2015,9,East,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0.0,6.7966,0.34,Don Miller,Corporate
2015-09-11,2015,9,East,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4,0.0,108.1752,0.14,Don Miller,Corporate
2016-10-21,2016,10,Central,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08,6,0.2,-9.282,-0.08750000000000001,Jill Fjeld,Consumer
2016-01-07,2016,1,Central,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.076,3,0.6,-10.9611,-0.475,Neoma Murray,Consumer
2016-01-07,2016,1,Central,Office Supplies,Paper,Xerox 212,25.92,5,0.2,9.072,0.3499999999999999,Neoma Murray,Consumer
2015-06-25,2015,6,Central,Office Supplies,Paper,Xerox 1884,47.952,3,0.2,16.1838,0.3375,Mark Van Huff,Consumer
2015-06-25,2015,6,Central,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.984,2,0.8,-1.476,-1.5,Mark Van Huff,Consumer
2015-06-25,2015,6,Central,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.384,9,0.6,-20.7306,-0.27499999999999997,Mark Van Huff,Consumer
2015-06-25,2015,6,Central,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,1.6704,0.36250000000000004,Mark Van Huff,Consumer
2015-09-20,2015,9,East,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,37.68,6,0.0,16.956,0.45,Alejandro Grove,Consumer
2017-07-10,2017,7,South,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91,3,0.0,10.8966,0.26,Beth Fritzler,Corporate
2017-06-30,2017,6,West,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",435.999,3,0.15,5.1294,0.011764705882352941,John Castell,Consumer
2017-08-21,2017,8,West,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.704,6,0.2,38.8704,0.09999999999999999,Candace McMahon,Corporate
2017-08-21,2017,8,West,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6,0.0,34.3548,0.05999999999999999,Candace McMahon,Corporate
2017-08-21,2017,8,West,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18,2,0.0,11.613,0.35,Candace McMahon,Corporate
2017-03-11,2017,3,East,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0.0,24.9132,0.38999999999999996,Paul Van Hugh,Home Office
2017-03-11,2017,3,East,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,1,0.0,11.7568,0.44,Paul Van Hugh,Home Office
2017-09-15,2017,9,West,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.056,9,0.2,106.9578,0.36250000000000004,Doug O'Connell,Consumer
2016-09-20,2016,9,East,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,393.25,5,0.0,129.7725,0.33,Helen Abelman,Consumer
2016-12-15,2016,12,East,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,3,0.7,-1.476,-0.6666666666666666,Shahid Hopkins,Consumer
2017-11-03,2017,11,South,Office Supplies,Paper,Strathmore Photo Mount Cards,16.272,3,0.2,5.2884,0.32500000000000007,Justin MacKendrick,Consumer
2016-07-03,2016,7,East,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7,0.0,197.9208,0.28,Dean Katz,Corporate
2014-09-26,2014,9,East,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",5.97,5,0.7,-4.577,-0.7666666666666667,Craig Molinari,Corporate
2014-09-26,2014,9,East,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184,1,0.2,4.7664,0.22499999999999998,Craig Molinari,Corporate
2014-09-26,2014,9,East,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",41.376,6,0.2,3.1032,0.07500000000000001,Craig Molinari,Corporate
2014-07-14,2014,7,East,Office Supplies,Art,Newell 315,17.94,3,0.0,4.485,0.25,Barbara Fisher,Corporate
2017-09-28,2017,9,East,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,2.655,1,0.7,-1.8585,-0.7000000000000001,Sylvia Foulston,Corporate
2015-08-28,2015,8,West,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",892.35,5,0.0,267.705,0.3,Cassandra Brandow,Consumer
2015-08-28,2015,8,West,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.666,2,0.15,28.9568,0.09411764705882353,Cassandra Brandow,Consumer
2015-08-28,2015,8,West,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,728.82,9,0.0,29.1528,0.039999999999999994,Cassandra Brandow,Consumer
2015-08-28,2015,8,West,Office Supplies,Binders,GBC Wire Binding Combs,41.36,5,0.2,13.959,0.3375,Cassandra Brandow,Consumer
2015-08-28,2015,8,West,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176,3,0.2,15.1116,0.35,Cassandra Brandow,Consumer
2015-08-28,2015,8,West,Furniture,Furnishings,Eldon Wave Desk Accessories,4.16,2,0.0,1.7472,0.42,Cassandra Brandow,Consumer
2015-09-20,2015,9,East,Office Supplies,Paper,Xerox 1881,61.4,5,0.0,28.858,0.47000000000000003,Tamara Chand,Corporate
2015-09-20,2015,9,East,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.448,2,0.2,8.8624,0.36249999999999993,Tamara Chand,Corporate
2016-11-07,2016,11,East,Technology,Phones,AT&T SB67148 SynJ,263.96,4,0.0,71.2692,0.27,Luke Weiss,Consumer
2016-11-07,2016,11,East,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,3,0.0,100.7916,0.27999999999999997,Luke Weiss,Consumer
2016-11-07,2016,11,East,Office Supplies,Paper,Xerox 23,12.96,2,0.0,6.2208,0.4799999999999999,Luke Weiss,Consumer
2016-11-07,2016,11,East,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",116.82,3,0.0,5.841,0.05,Luke Weiss,Consumer
2016-11-07,2016,11,East,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2,0.2,89.9548,0.325,Luke Weiss,Consumer
2015-10-20,2015,10,West,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,239.97,3,0.0,86.3892,0.36,Noel Staavos,Corporate
2015-10-20,2015,10,West,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,16.02,6,0.0,6.0876,0.38,Noel Staavos,Corporate
2017-01-01,2017,1,Central,Office Supplies,Storage,SAFCO Boltless Steel Shelving,454.56,5,0.2,-107.958,-0.2375,Janet Martin,Consumer
2017-01-01,2017,1,Central,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42,5,0.6,-187.3815,-1.325,Janet Martin,Consumer
2017-01-01,2017,1,Central,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,310.744,4,0.3,-26.6352,-0.08571428571428572,Janet Martin,Consumer
2017-01-01,2017,1,Central,Office Supplies,Art,Fluorescent Highlighters by Dixon,12.736,4,0.2,2.2288,0.175,Janet Martin,Consumer
2017-01-01,2017,1,Central,Office Supplies,Binders,GBC Instant Report Kit,6.47,5,0.8,-9.705,-1.5,Janet Martin,Consumer
2017-01-01,2017,1,Central,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",13.748,14,0.8,-22.6842,-1.6500000000000001,Janet Martin,Consumer
2017-01-01,2017,1,Central,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,2,0.8,-38.8212,-2.55,Janet Martin,Consumer
2015-06-23,2015,6,South,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,0.0,9.3228,0.34,Randy Ferguson,Corporate
2015-06-23,2015,6,South,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,165.98,1,0.0,74.691,0.45000000000000007,Randy Ferguson,Corporate
2015-06-23,2015,6,South,Technology,Accessories,Dell Slim USB Multimedia Keyboard,75.0,3,0.0,18.0,0.24,Randy Ferguson,Corporate
2016-11-22,2016,11,East,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.272,8,0.2,46.9952,0.35,Cathy Armstrong,Home Office
2015-10-26,2015,10,West,Office Supplies,Labels,Avery 477,146.544,6,0.2,47.6268,0.325,Kristen Hastings,Corporate
2015-10-26,2015,10,West,Office Supplies,Paper,Xerox 1914,131.904,3,0.2,47.8152,0.3625,Kristen Hastings,Corporate
2015-10-26,2015,10,West,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,5,0.2,20.388,0.1,Kristen Hastings,Corporate
2015-10-26,2015,10,West,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,0.7,-10.4874,-0.7333333333333333,Kristen Hastings,Corporate
2015-10-26,2015,10,West,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,10,0.2,-161.694,-0.22499999999999998,Kristen Hastings,Corporate
2016-10-20,2016,10,South,Furniture,Furnishings,Aluminum Document Frame,61.1,5,0.0,18.33,0.3,Lindsay Castell,Home Office
2017-04-28,2017,4,South,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,28.08,3,0.2,5.265,0.1875,Jack Lebron,Consumer
2016-09-29,2016,9,West,Office Supplies,Art,Newell 351,10.496,4,0.2,1.1808,0.1125,Dario Medina,Corporate
2015-07-10,2015,7,West,Office Supplies,Binders,Large Capacity Hanging Post Binders,39.92,2,0.2,12.974,0.325,Mike Vittorini,Consumer
2015-08-07,2015,8,East,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",77.58,9,0.0,20.1708,0.26,Noel Staavos,Corporate
2014-12-07,2014,12,West,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269.36,7,0.0,70.0336,0.26,Ann Steele,Home Office
2015-12-10,2015,12,West,Office Supplies,Labels,Avery File Folder Labels,5.76,2,0.0,2.8224,0.49000000000000005,Meg Tillman,Consumer
2017-11-08,2017,11,East,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,109.9,5,0.0,32.97,0.3,Sharelle Roach,Home Office
2017-07-27,2017,7,West,Furniture,Furnishings,Staple-based wall hangings,23.88,3,0.0,10.5072,0.44,Dennis Kane,Consumer
2017-07-27,2017,7,West,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",26.2,4,0.0,12.052,0.46,Dennis Kane,Consumer
2017-07-27,2017,7,West,Office Supplies,Paper,Xerox 227,12.96,2,0.0,6.2208,0.4799999999999999,Dennis Kane,Consumer
2017-07-27,2017,7,West,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,234.95,5,0.0,32.893,0.14,Dennis Kane,Consumer
2017-12-28,2017,12,West,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,5,0.0,34.2925,0.29,Susan Vittorini,Consumer
2017-12-28,2017,12,West,Office Supplies,Paper,Xerox 1953,4.28,1,0.0,1.926,0.44999999999999996,Susan Vittorini,Consumer
2016-03-10,2016,3,West,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,0.0,5.1015,0.18999999999999997,Rick Huthwaite,Home Office
2016-03-10,2016,3,West,Technology,Machines,Okidata MB760 Printer,3357.6,3,0.2,377.73,0.1125,Rick Huthwaite,Home Office
2015-05-22,2015,5,West,Office Supplies,Labels,Avery 476,8.26,2,0.0,3.7996,0.46,Sarah Brown,Consumer
2015-05-22,2015,5,West,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2973.32,7,0.2,334.4985,0.11249999999999999,Sarah Brown,Consumer
2015-05-22,2015,5,West,Office Supplies,Storage,Pizazz Global Quick File,104.79,7,0.0,29.3412,0.27999999999999997,Sarah Brown,Consumer
2015-05-22,2015,5,West,Technology,Phones,Aastra 57i VoIP phone,775.728,6,0.2,58.1796,0.07500000000000001,Sarah Brown,Consumer
2017-02-17,2017,2,Central,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.0664,1,0.32,-17.0274,-0.19117647058823528,Cyra Reiten,Home Office
